Ad ID ,Category ,Locations ,Posted ,Size(m2),Bedroom,Bathroom,Link,Title,Price,Post Description,Sub Location,Bedrooms,Bathrooms,Floor
8706290,Condo for Sale,Phnom Penh,24-Apr-23,323,,,https://www.khmer24.com/en/property/%E1%9E%81%E1%9E%93%E1%9E%8A%E1%9E%9B%E1%9E%80%E1%9E%80%E1%9E%93%E1%9E%84%E1%9E%80%E1%9E%9A%E1%9E%84%E1%9E%97%E1%9E%93%E1%9E%96%E1%9E%89-%E1%9E%9F%E1%9E%84%E1%9E%80%E1%9E%8F%E1%9E%91%E1%9E%93%E1%9E%9B%E1%9E%94%E1%9E%9F%E1%9E%80condo-for-sale-4-bedroom-in-phnom-penh-tonle-bassac-adid-8706290.html,ខុនដូលក់ក្នុងក្រុងភ្នំពេញ-សង្កាត់ទន្លេបាសាក់/Condo for Sale 4 Bedroom in Phnom Penh Tonle Bassac,"$1,318,440","DABEST property ID: PPA133

តម្លៃ៖ $1,318,438 (ចរចារ)

បញ្ចុះតម្លៃ 5%

លេខកូដ PPA133

បន្ទប់នៅជាន់ទី 36

ទំនាក់ទំនង  DABEST PROPERTIES: phone, whatsapp, Line, Telegram or email.

• Receive detailed information and fix your appointment with our agent today!

ពត៌មានបន្ថែម៖

•​ 4 បន្ទប់គេង និង 3បន្ទប់ទឹក

• ប្លង់រឹង

• អាងហែលទឹក,កន្លែងហាត់ប្រាណ

• ស្កាយបា

• ទំហំបន្ទប់ 323.10 ម៉ែត្រការ៉េ

• ទីតាំងស្ថិតនៅ សង្កាត់ទន្លេបាសាក់

.............................................................



DABEST property ID: PPA133

Price $1,318,438 (negotiable) 

• Contact DABEST PROPERTIES: phone, whatsapp, Line, Telegram or email.

• Receive detailed information and fix your appointment with our agent today!

MORE DETAILS:

  • Discount 5% 

   • Payment: down 50% , Loan 50%             

   • Floor 36th (penthouse type)

   • Size 323.10 Sqm 

   • View: south & west

   • Bedrooms: 4

   • Bathrooms: 3

   • Big Living room 

    • Big Kitchen

Included: 

    • Bathroom ,aircon 

    • Kitchen 

    • Closet 

• ​​Freehold title

• Swimming pool, gym, parking

• Roof top sky bar 

• Well connected to Aeon mall, Koh Pich and riverside

• Located in Tonle Bassac",Sen Sok,,,36.0
8706462,Condo for Sale,Phnom Penh,24-Apr-23,54,,,https://www.khmer24.com/en/property/dabest-properties-condo-for-sale-in-phnom-penh-sangkat-chak-angre-le-adid-8706462.html,DABEST PROPERTIES: Condo for Sale in Phnom Penh-Sangkat Chak Angre Le ,"$76,325","• DABEST Property ID:PPA357

• Contact Ms.Silen Bora and Ms.Senghon Chhoum 
089780xxx 
ចុចដើម្បីតេ/Click To Call
/
098780xxx 
ចុចដើម្បីតេ/Click To Call

 (phone, telegram, whatsapp, Line) or mailto: 
inq****@dabest-properties.com 
ចុចដើម្បីផ្ញើអ៊ីម៉ែល/Click To Send Email

MORE DETAILS:

• Ready to move in !!

• Price: $76,325

• Booking $2,000

• 7-10 days SPA 30%= $22,896

• In 10-30 days pay 70%= $53,428

• 1 bedroom and 1bathroom 

• Unit on 14th floor 

• Unit size 54.3476m²

• Fully furnished 

• Swimming pool, gym, playground and garden 

• On the main road and super market 

• Located in Prek Tanu Village , Sangkat Chak Angre Le",,1.0,1.0,14.0
8706641,Condo for Sale,Phnom Penh,24-Apr-23,120,,,https://www.khmer24.com/en/property/dabest-condos-cambodia-%E1%9E%81%E1%9E%93%E1%9E%8A%E1%9E%9B%E1%9E%80%E1%9E%80%E1%9E%93%E1%9E%84%E1%9E%80%E1%9E%9A%E1%9E%84%E1%9E%97%E1%9E%93%E1%9E%96%E1%9E%89-%E1%9E%9F%E1%9E%84%E1%9E%80%E1%9E%8F%E1%9E%91%E1%9E%9B%E1%9E%9F%E1%9E%84%E1%9E%80-condo-for-sale-in-phnom-penh-adid-8706641.html,DABEST CONDOS CAMBODIA: ខុនដូលក់ក្នុងក្រុងភ្នំពេញ-សង្កាត់ទួលសង្កែ - Condo for Sale in Phnom Penh,"$325,601","•​ លេខកូដ PPA129

តម្លៃចាប់ពី៖ USD​ 325,601

ទំនាក់ទំនង Ms.Silen Bora and Ms.Senghon Chhoum  លេខទូរស័ព្ទ ០៨៩ ៧៨០​ ៧០០ (wechat, whatsapp, Line, telegram) ឬអ៊ីម៉ែលទៅកាន់ 
inq****@dabest-properties.com 
ចុចដើម្បីផ្ញើអ៊ីម៉ែល/Click To Send Email



ពត៌មានបន្ថែម៖

•​ ២ បន្ទប់គេង

•​ ២ បន្ទប់ទឹក

• ប្លង់កម្មសិទ្ធិ

• ទំហំបន្ទប់ (១២០​ ម៉ែត្រការ៉េ)

• ទីតាំងស្ថិតនៅ សង្កាត់ទួលសង្កែ

...........................................................................



• Property ID: PPA129

• Price starting from USD 325,601

• Contact Ms. Silen Bora and Ms. Senghon Chhoum 
089780xxx 
ចុចដើម្បីតេ/Click To Call
 (wechat, whatsapp, Line) or mailto: 
inq****@dabest-properties.com 
ចុចដើម្បីផ្ញើអ៊ីម៉ែល/Click To Send Email

MORE DETAILS:



• 2 Bedrooms with air-conditioner 

• 2 Bathrooms with hot shower 

• ​​ Freehold title

• Room size 120sqm

• Located in Toul Sangke",,2.0,2.0,
8706646,Condo for Sale,Phnom Penh,15-May-23,83,,,https://www.khmer24.com/en/property/%E1%9E%81%E1%9E%93%E1%9E%8A%E1%9E%9B%E1%9E%80%E1%9E%80%E1%9E%93%E1%9E%84%E1%9E%80%E1%9E%9A%E1%9E%84%E1%9E%97%E1%9E%93%E1%9E%96%E1%9E%89-%E1%9E%9F%E1%9E%84%E1%9E%80%E1%9E%8F%E1%9E%91%E1%9E%9B%E1%9E%82%E1%9E%80-usd-2900002-bedroom-condo-for-sale-in-phnom-penh-toul-kork-adid-8706646.html,"ខុនដូលក់ក្នុងក្រុងភ្នំពេញ-សង្កាត់ទួលគោក-USD 290,000/2 Bedroom Condo for Sale in Phnom Penh-Toul Kork","$290,000","• visit www.dabest-properties.com 

• contact 
089780xxx 
ចុចដើម្បីតេ/Click To Call
 /
098780xxx 
ចុចដើម្បីតេ/Click To Call
 (telegram)

• email: 
inf*@dabest-properties.com 
ចុចដើម្បីផ្ញើអ៊ីម៉ែល/Click To Send Email

• based on availability -terms and conditions apply



•​ លេខកូដ PPA260

•​ អាចចូលនៅបានភ្លាមៗ

•​ តម្លៃចាប់ពី៖ USD​ 290,000



ពត៌មានបន្ថែម៖

•​ ២ បន្ទប់គេង 

•​ ២​ បន្ទប់ទឹក

• ប្លង់កម្មសិទ្ធិ

• ទំហំបន្ទប់ (៨៣ ម៉ែត្រការ៉េ)

• ទីតាំងស្ថិតនៅ សង្កាត់ទួលគោក

......................................................................................................................................

• Contact Ms. Silen Bora and Ms. Senghon Chhoum


089780xxx 
ចុចដើម្បីតេ/Click To Call
/ 
098780xxx 
ចុចដើម្បីតេ/Click To Call
 (telegram,wechat, whatsapp, Line) or mailto: 
inq****@dabest-properties.com 
ចុចដើម្បីផ្ញើអ៊ីម៉ែល/Click To Send Email

MORE DETAILS:

Ready to move in!

• DABEST Property ID: PPA260

• 2 Bedrooms with air-conditioner 

•​ 2​ Bathrooms with hot shower 

• ​​ Freehold title

• Unit size 83 m2

• Located in Toul Kork easy access to Aeon Mall 2 and airport",Toul Kork,2.0,,
8706648,Condo for Sale,Phnom Penh,24-Apr-23,94,,,https://www.khmer24.com/en/property/dabest-properties-condo-for-sale-in-phnom-penh-bkk1%E1%9E%81%E1%9E%93%E1%9E%8A%E1%9E%9B%E1%9E%80%E1%9E%80%E1%9E%93%E1%9E%84%E1%9E%80%E1%9E%9A%E1%9E%84%E1%9E%97%E1%9E%93%E1%9E%96%E1%9E%89-%E1%9E%9F%E1%9E%84%E1%9E%80%E1%9E%8F%E1%9E%94%E1%9E%84%E1%9E%80%E1%9E%84%E1%9E%80%E1%9E%84%E1%9E%98%E1%9E%99-adid-8706648.html,DABEST PROPERTIES: Condo  for Sale in Phnom Penh- BKK1/ខុនដូលក់ក្នុងក្រុងភ្នំពេញ-សង្កាត់បឹងកេងកងមួយ,"$272,402","**** English Text Below ****

•​ លេខកូដ PPA14

តម្លៃ៖ USD​ $272,402 (ចរចា)

ទំនាក់ទំនង Ms.Silen Bora and Ms.Senghon Chhoum  លេខទូរស័ព្ទ ០៨៩ ៧៨០​ ៧០០ (wechat, whatsapp, Line) ឬអ៊ីម៉ែលទៅកាន់ 
inq****@dabest-properties.com 
ចុចដើម្បីផ្ញើអ៊ីម៉ែល/Click To Send Email



ពត៌មានបន្ថែម៖

•​ ២ បន្ទប់គេង

• ២ បន្ទប់ទឹក

• ប្លង់កម្មសិទ្ធិ

• ទំហំបន្ទប់ (៩៣,៦៧ម៉ែត្រការ៉េ)

• ទីតាំងស្ថិតនៅ សង្កាត់បឹងកេងកងមួយ

...........................................................................



• Property ID: PPA14

• Selling Price: USD $272,402 Neg

• Contact Ms.Silen Bora and Ms.Senghon Chhoum 
089780xxx 
ចុចដើម្បីតេ/Click To Call
 (wechat, whatsapp, Line) or mailto: 
inq****@dabest-properties.com 
ចុចដើម្បីផ្ញើអ៊ីម៉ែល/Click To Send Email

MORE DETAILS:



• 2 bedrooms

• 2 bathrooms

• Freehold title

• Room size ( 93.67sqm)

• Located in BKK1",,2.0,2.0,
8714653,Condo for Sale,Phnom Penh,24-Apr-23,80,,,https://www.khmer24.com/en/property/%E1%9E%81%E1%9E%93%E1%9E%8A%E1%9E%9B%E1%9E%80-%E1%9E%80%E1%9E%93%E1%9E%84%E1%9E%80%E1%9E%9A%E1%9E%84%E1%9E%97%E1%9E%93%E1%9E%96%E1%9E%89-%E1%9E%9F%E1%9E%84%E1%9E%80%E1%9E%8F%E1%9E%91%E1%9E%9B%E1%9E%9F%E1%9E%84%E1%9E%80-condo-for-sale-in-phnom-penh-adid-8714653.html,ខុនដូលក់ ក្នុងក្រុងភ្នំពេញ - សង្កាត់ទួលសង្កែ - Condo for Sale in Phnom Penh,"$188,181","•​ លេខកូដ PPA129

តម្លៃចាប់ពី៖ USD​ 188,181

• www.dabest-properties.com

• 
inf*@dabest-properties.com 
ចុចដើម្បីផ្ញើអ៊ីម៉ែល/Click To Send Email

• 
089780xxx 
ចុចដើម្បីតេ/Click To Call
/
098780xxx 
ចុចដើម្បីតេ/Click To Call
 phone, whatsapp, telegram



ពត៌មានបន្ថែម៖

•​ ១ បន្ទប់គេង

•​ ១ បន្ទប់ទឹក

• ប្លង់កម្មសិទ្ធិ

• ទំហំបន្ទប់ (៨០,២៨​ ម៉ែត្រការ៉េ)

• ទីតាំងស្ថិតនៅ សង្កាត់ទួលសង្កែ

...........................................................................



• Property ID: PPA129

• Price starting from USD 188,181

• Contact Ms. Silen Bora and Ms. Senghon Chhoum 
089780xxx 
ចុចដើម្បីតេ/Click To Call
 (wechat, whatsapp, Line) or mailto: 
inq****@dabest-properties.com 
ចុចដើម្បីផ្ញើអ៊ីម៉ែល/Click To Send Email

MORE DETAILS:



• 1 Bedroom with air-conditioner 

• 1 Bathroom with hot shower 

• ​​ Freehold title

• Room size 80.28sqm

• Located in Toul Sangke",,1.0,1.0,
8714697,Condo for Sale,Phnom Penh,24-Apr-23,77,,,https://www.khmer24.com/en/property/dabest-condos-cambodia-%E1%9E%81%E1%9E%93%E1%9E%8A%E1%9E%9B%E1%9E%80%E1%9E%80%E1%9E%93%E1%9E%84%E1%9E%80%E1%9E%9A%E1%9E%84%E1%9E%97%E1%9E%93%E1%9E%96%E1%9E%89-%E1%9E%9F%E1%9E%84%E1%9E%80%E1%9E%8F%E1%9F%A7%E1%9E%98%E1%9E%80%E1%9E%9A-condo-for-sale-in-phnom-penh-adid-8714697.html,DABEST CONDOS CAMBODIA: ខុនដូលក់ក្នុងក្រុងភ្នំពេញ-សង្កាត់៧មករា - Condo for Sale in Phnom Penh,"$180,000","•​ លេខកូដ PPA111

តម្លៃ៖ USD​ 180,000 (ចរចា)

• www.dabest-properties.com

• 
inf*@dabest-properties.com 
ចុចដើម្បីផ្ញើអ៊ីម៉ែល/Click To Send Email

• 
089780xxx 
ចុចដើម្បីតេ/Click To Call
/
098780xxx 
ចុចដើម្បីតេ/Click To Call
 phone, whatsapp, telegram





ពត៌មានបន្ថែម៖

•​ ១ បន្ទប់គេង

• ១ បន្ទប់ទឹក

• ប្លង់កម្មសិទ្ធិ

• ទំហំបន្ទប់ (៧៧.៤៧ម៉ែត្រការ៉េ)

• ទីតាំងស្ថិតនៅ សង្កាត់៧មករា

...........................................................................



• Property ID: PPA111

• Selling Price: USD 180,000 Neg

• Contact Ms.Silen Bora and Ms.Senghon Chhoum 
089780xxx 
ចុចដើម្បីតេ/Click To Call
 (wechat, whatsapp, Line) or mailto: 
inq****@dabest-properties.com 
ចុចដើម្បីផ្ញើអ៊ីម៉ែល/Click To Send Email

MORE DETAILS:



• 1 bedroom 

• 1 bathroom

• Freehold title

• Room size ( 77.74sqm)

• Located in 7 makara",Prampir Makara,1.0,1.0,
8714746,Condo for Sale,Phnom Penh,30-May-23,66,,,https://www.khmer24.com/en/property/%E1%9E%81%E1%9E%93%E1%9E%8A%E1%9E%9B%E1%9E%80%E1%9E%80%E1%9E%93%E1%9E%84%E1%9E%80%E1%9E%9A%E1%9E%84%E1%9E%97%E1%9E%93%E1%9E%96%E1%9E%89-%E1%9E%9F%E1%9E%84%E1%9E%80%E1%9E%8F%E1%9E%91%E1%9E%9B%E1%9E%82%E1%9E%80-usd-2400002-bedroom-condo-for-sale-in-phnom-penh-toul-kork-adid-8714746.html,"ខុនដូលក់ក្នុងក្រុងភ្នំពេញ-សង្កាត់ទួលគោក-USD 240,000/2 Bedroom Condo for Sale in Phnom Penh-Toul Kork","$240,000","ទំនាក់ទំនង Ms.Silen Bora and Ms.Senghon Chhoum  

លេខទូរស័ព្ទ 
089780xxx 
ចុចដើម្បីតេ/Click To Call
/ 
098780xxx 
ចុចដើម្បីតេ/Click To Call
 (telegram,wechat, whatsapp, Line) ឬអ៊ីម៉ែលទៅកាន់ 
inq****@dabest-properties.com 
ចុចដើម្បីផ្ញើអ៊ីម៉ែល/Click To Send Email

•​ លេខកូដ PPA260

•​ អាចចូលនៅបានភ្លាមៗ

•​ តម្លៃចាប់ពី៖ USD​ 240,000



ពត៌មានបន្ថែម៖

•​ ២ បន្ទប់គេង 

•​ ១ បន្ទប់ទឹក

• ប្លង់រឹង

• ទំហំបន្ទប់ (៦៦ ម៉ែត្រការ៉េ)

• ទីតាំងស្ថិតនៅ សង្កាត់ទួលគោក

......................................................................................................................................

• www.dabest-properties.com

• 
inf*@dabest-properties.com 
ចុចដើម្បីផ្ញើអ៊ីម៉ែល/Click To Send Email

• 
089780xxx 
ចុចដើម្បីតេ/Click To Call
/
098780xxx 
ចុចដើម្បីតេ/Click To Call
 phone, whatsapp, telegram



MORE DETAILS:

Ready to move in!

• DABEST Property ID: PPA260

• 2 Bedrooms with air-conditioner

•​ 1​ Bathrooms with hot shower

• ​​ Freehold title

• Unit size 66m2

• Located in Toul Kork easy access to Aeon Mall 2 and airport",Toul Kork,2.0,,
8714977,Condo for Sale,Phnom Penh,24-Apr-23,114,,,https://www.khmer24.com/en/property/urgent-sale-condo-in-phnom-penh-bkk1-adid-8714977.html,Urgent Sale Condo in Phnom Penh- BKK1,"$220,000","• Property ID: PPA213

• Selling Price: USD 220,000 Neg

• Contact Ms.Silen Bora and Ms.Senghon Chhoum  on Telegram,wechat, whatsapp, Line or mailto: 
inq****@dabest-properties.com 
ចុចដើម្បីផ្ញើអ៊ីម៉ែល/Click To Send Email

• Ready to move in!



MORE DETAILS:



• 1 Bedroom and 1 Bathroom

• Freehold title

• Room size ( 114sqm)

• Nice view 

• Located in BKK1",,1.0,1.0,
8715170,Condo for Sale,Phnom Penh,28-May-23,104,,,https://www.khmer24.com/en/property/%E1%9E%81%E1%9E%93%E1%9E%8A%E1%9E%9B%E1%9E%80the-bridge%E1%9E%87%E1%9E%93%E1%9F%A1%E1%9F%A9-%E1%9E%8F%E1%9E%9B-%E1%9F%A2%E1%9F%A4%E1%9F%A0%E1%9F%A0%E1%9F%A0%E1%9F%A0%E1%9E%8A%E1%9E%9B%E1%9E%A1-adid-8715170.html,ខុនដូលក់(The Bridge)ជាន់១៩ តំលៃ ២៤០០០០ដុលឡា,$24,"Condo for sale (The Bridge)

ID no: ORD公寓S-003

Rooms: 1bedroom/bathroom 

Size:100m

Floor : 19

Face to river view

Sale Price: 240,000 usd

Furniture included 

Address: Diamond island, phnom penh city

Tell: 
0968159xxx 
ចុចដើម្បីតេ/Click To Call
, wechat: khnkhmer",,1.0,,19.0
8716325,Condo for Sale,Phnom Penh,07-Jul-23,83,,,https://www.khmer24.com/en/property/%E1%9E%81%E1%9E%93%E1%9E%8A%E1%9E%9B%E1%9E%80%E1%9E%80%E1%9E%93%E1%9E%84%E1%9E%80%E1%9E%9A%E1%9E%84%E1%9E%97%E1%9E%93%E1%9E%96%E1%9E%89-%E1%9E%9F%E1%9E%84%E1%9E%80%E1%9E%8F%E1%9E%91%E1%9E%9B%E1%9E%9F%E1%9E%84%E1%9E%80-usd-220731condo-for-sale-in-phnom-penh-toul-sangke-adid-8716325.html,"ខុនដូលក់ក្នុងក្រុងភ្នំពេញ-សង្កាត់ទួលសង្កែ-USD 220,731/Condo for Sale in Phnom Penh-Toul Sangke","$220,731","ទំនាក់ទំនង Ms.Silen Bora and Ms.Senghon Chhoum  

លេខទូរស័ព្ទ 
089780xxx 
ចុចដើម្បីតេ/Click To Call
 /
098780xxx 
ចុចដើម្បីតេ/Click To Call
  (phone,telegram,wechat, whatsapp, Line) ឬអ៊ីម៉ែលទៅកាន់ 
inq****@dabest-properties.com 
ចុចដើម្បីផ្ញើអ៊ីម៉ែល/Click To Send Email

•​ លេខកូដ PPA129

•​ អាចចូលនៅបានភ្លាមៗ



ពត៌មានបន្ថែម៖

•​ ១​ បន្ទប់គេង 

•​ ១ បន្ទប់ទឹក

• ប្លង់រឹង

• អាងហែលទឹក,កន្លែងហាត់ប្រាណ,ស្ទីម,សូណា

• ទំហំបន្ទប់ (៨៣,៣២​ ម៉ែត្រការ៉េ)

• ទីតាំងស្ថិតនៅ សង្កាត់ទួលសង្កែ​ 

...............................................................................................................................................

• Contact Ms. Silen Bora and Ms. Senghon Chhoum on 
089780xxx 
ចុចដើម្បីតេ/Click To Call
 /
098780xxx 
ចុចដើម្បីតេ/Click To Call
 (telegram,phone, whatsapp, Line) or mailto: 
inq****@dabest-properties.com 
ចុចដើម្បីផ្ញើអ៊ីម៉ែល/Click To Send Email



MORE DETAILS:

Ready to move in!

• DABEST Property ID: PPA129

• 1 Bedroom unit on the 19th floor

•​ 1​ Bathroom with hot shower 

• ​​ Freehold title

• Unit size 83.32 m2

• ​​Private balcony with nice view

• Swimming pool, gym, steam sauna 

• Located in Toul Sangke, easy access to super market ,Aeon Mall 2 and airport",Sen Sok,1.0,,19.0
